                 1569.86 0.545343 92.9498
                 1569.76 0.548521 93.2824
                 1569.65 0.551707 93.6149
                 1569.55 0.554902 93.9475
                 1569.45 0.558106 94.2801
                 1569.35 0.561318 94.6126
                 1569.24 0.564539 94.9452
                 1569.14 0.567769 95.2777
                 1569.04 0.571007 95.6103
                 1568.94 0.574254 95.9428
                 1568.83 0.577509 96.2754
                 1568.73 0.580772 96.6079
                 1568.63 0.584044 96.9405
                 1568.52 0.587324 97.273
                 1568.42 0.590612 97.6056
                 1568.32 0.593908 97.9382
                 1568.22 0.597213 98.2707
                 1568.11 0.600525 98.6033
                 1568.01 0.603845 98.9358
                 1567.91 0.607174 99.2684
                 1567.81 0.61051 99.6009
                 1567.71 0.613854 99.9335
                 1567.6 0.617205 100.266
                 1567.5 0.620564 100.599
                 1567.4 0.623931 100.931
                 1567.3 0.627306 101.264
                 1567.19 0.630687 101.596
                 1567.09 0.634077 101.929
                 1566.99 0.637473 102.261
                 1566.89 0.640877 102.594
